0.5571580965899231,0.8322338122157091,0.7952931683767618,0.11810176951396323
0.7708606602019982,0.94477141699189,0.8216263603129084,0.03275169996971716
0.11332589637701929,0.8726110319653838,0.6635208235818685,0.14427871382316293
0.175623645539982,0.016400800269582905,0.6548890784318383,0.9397747928795493
0.8916668723602843,0.4648807895938458,0.07945415267721323,0.09073142202649254
0.9858215233295557,0.6858428465720001,0.18972562237861967,0.8096321314394181
0.5401131466826852,0.08368542038954474,0.7591070092489004,0.9498767757957514
0.5681573524763088,0.16946666140130862,0.9000169701922528,0.8989604904831315
0.08487499378845131,0.38805013303356417,0.7868591476321444,0.13700761966121922
0.11690163282124333,0.19929716967346212,0.5722992720164634,0.42678583994522457
0.08738395203221117,0.44267066452170567,0.5212294729752284,0.7694363763483019
0.21100227720913756,0.22904042192852825,0.8346323728081643,0.9243285059302302
0.7789161022279438,0.6013689003767982,0.6451279375831055,0.11072290437474219
0.8720703190088706,0.1782450397541011,0.40984046883527314,0.3275015511078022
0.6907405564205702,0.9936994874148436,0.840376365697691,0.1712479114592973
0.8868509030568494,0.870600891356987,0.4741523962766955,0.9790174375308429
0.4215880873138135,0.734960417456267,0.7851575740330019,0.6249089689905225
0.6162186975257455,0.07167720653591425,0.7506272670773594,0.7470313599991366
0.06435158678323849,0.2991455842267412,0.877281510343079,0.034876980498239285
0.464384971216357,0.05166083659042375,0.5754333122592724,0.24072422250313863
0.9831926491193996,0.6980147479829224,0.33682117810609835,0.6757159842870032
0.40431462806408736,0.05997488554293484,0.8374279895281516,0.9999975933799194
0.27700318647637745,0.06564729798809465,0.1967525526159668,0.6028097810015025
0.6690809664846504,0.6874743206337381,0.26147720824843546,0.5660436680915076
0.33425745707910515,0.3311354791692852,0.3909932473661215,0.2581430728308258
0.7993704424015154,0.14472611915790412,0.19271638892814735,0.5502418765671441
0.5785060634003824,0.7275784834759038,0.30232686611461457,0.9798973670047261
0.17528517442025926,0.4298905202313086,0.1222130290990846,0.23838648554844033
0.6176176436227828,0.08663923130607654,0.5830459520828668,0.5365291787984535
0.6678965574596734,0.05379108421221679,0.8139160294431319,0.7421110270435359
0.323673487955366,0.006609934040624266,0.7946110709564849,0.2978834435496007
0.6135129700713251,0.19825523897829356,0.9427561861759853,0.726424284977696
0.6690222398604816,0.12207268283848827,0.5595011023408547,0.4645424574833735
0.5397995072948145,0.5152623034413772,0.4087086244462721,0.57774417110199
0.36945214367090073,0.8091101562640034,0.32055048267376474,0.3599013014507285
0.19306986939450244,0.014001705015299737,0.4821492764807559,0.9761521164218608
0.8760370420184639,0.6143733217258006,0.36414186885353717,0.039947833032336955
0.26583745287846006,0.0254034202631217,0.4748435780327396,0.6015869127907147
0.30352181430489,0.4033334176870099,0.3767814626011159,0.37114074771369965
0.36078076476690757,0.2854570107631996,0.0893545214227095,0.6250218561433596
0.04782883000717608,0.8925911485562639,0.351809561253704,0.8671036843967578
0.21882294784412892,0.6531983503766315,0.3885639987794076,0.48916947887179163
0.9251417649844975,0.49574682076437804,0.2636329975276801,0.7193531070266649
0.8324984967731536,0.18850934582703294,0.3469452090954186,0.07654218502828791
0.1255201232906561,0.968648275232361,0.9115591050132136,0.8871941658515329
0.4391277495516366,0.9727465072527884,0.057460753712446966,0.33651856156843085
0.6935863783996113,0.7175615230700803,0.8764975796403213,0.47557505444827075
0.46649363617148887,0.12180722224965734,0.9918227950308405,0.7884474344983343
0.627355305457724,0.03737857682724144,0.5127613701290374,0.41028505009814065
0.06309684444727537,0.9307870116113945,0.6070136338385398,0.8642334409443762
0.2970293434152085,0.6862826186729277,0.4128748185391482,0.657507601127161
0.6878382578772096,0.8505097182997137,0.19174747540243264,0.034509148213909824
0.2584262365404607,0.4021134851958369,0.46425367161161557,0.10008681381677853
0.3693111976268444,0.648691725250699,0.43076255107033945,0.27517653557056143
0.6205876742645869,0.1269938356547443,0.8972325736280252,0.45941514459131505
0.15620148342609075,0.6371556166506597,0.42218448005578557,0.7295857434583105
0.20883910739819078,0.2156843189561899,0.48776283215476246,0.5832058345060623
0.6372678406299556,0.3934576543089038,0.49380304496313066,0.221460621405553
0.07978314514285478,0.3048915047926489,0.7330066631366846,0.634723971498461
